country,date,position,track_id,streams
de,2023-03-28,1,7oQepKHmXDaPC3rgeLRvQu,555402
de,2023-03-28,2,1rDfZwXzeotPuDtBJotaK1,379126
de,2023-03-28,3,4DHcnVTT87F0zZhRPYmZ3B,368606
de,2023-03-28,4,561jH07mF1jHuk7KlaeF0s,317513
de,2023-03-28,5,7DyDjhZMEIK5Ied4juTCyc,315142
de,2023-03-28,6,6WnIsfCuNqrlngROXGVe1W,299209
de,2023-03-28,7,5qDzKUTHCUiKhewBa9STsE,258486
de,2023-03-28,8,1ZKMMvWLhxXlk7VXqS7YRG,242039
de,2023-03-28,9,7AyE8MRf4dIK75mqqpks9S,238206
de,2023-03-28,10,7sJNeWTXkZCEC7OnFMpGWL,222834
de,2023-03-28,11,4uUG5RXrOk84mYEfFvj3cK,211995
de,2023-03-28,12,4YxZQd3I4rj1nqkXgvpCk4,206669
de,2023-03-28,13,3eGI9ETrSY2nU1hbsohC0H,202807
de,2023-03-28,14,0zKbDrEXKpnExhGQRe9dxt,194038
de,2023-03-28,15,2dHHgzDwk4BJdRwy9uXhTO,190433
de,2023-03-28,16,6LBmaJYwbLHfQwIreMCLlw,187875
de,2023-03-28,17,5CvAzdenlzv3ImMcG7awJV,176113
de,2023-03-28,18,373gDROnujxNTFa1FojYIl,172312
de,2023-03-28,19,5mHdCZtVyb4DcJw8799hZp,171074
de,2023-03-28,20,4hy7qTxsnyZUZoqo5RtaYq,168849
de,2023-03-28,21,4yCWbjNkL84M2l5izo0bAw,168512
de,2023-03-28,22,6sizQj16amSoj5iXMDCx5J,168399
de,2023-03-28,23,4AzR20u5TiZVR4932QbGTt,167757
de,2023-03-28,24,7jtQIBanIiJOMS6RyCx6jZ,165717
de,2023-03-28,25,6aPtDsrnH6eMUinccM44Tr,161173
de,2023-03-28,26,3zk8jIWMJFK14Mg1vzIxpP,160089
de,2023-03-28,27,6BePGk3eCan4FqaW2X8Qy3,155503
de,2023-03-28,28,1CR43xdfE45HWWxB8jntj7,154009
de,2023-03-28,29,0NZPBYD5qbEWRs3PrGiRkT,153838
de,2023-03-28,30,2toCf2FDbTIdWriPI6kcsY,153039
de,2023-03-28,31,4atLPkcljMp14JBaigYFKC,152195
de,2023-03-28,32,5ZduaRci3iNUiDfJbBfAaf,150324
de,2023-03-28,33,7jYwZOptDPesQgzj7vhsEF,149632
de,2023-03-28,34,6y5LixQNwrWROFebIKQfFN,143695
de,2023-03-28,35,6hw1Sy9wZ8UCxYGdpKrU6M,141641
de,2023-03-28,36,5xX2LYdXyx0Boa61rZOjq5,140302
de,2023-03-28,37,4zLCLlqLivpZXvYfQCqTWh,138716
de,2023-03-28,38,0V3wPSX9ygBnCm8psDIegu,138530
de,2023-03-28,39,0fqC9DQnwRjkcw6PSwgkeR,138432
de,2023-03-28,40,4dOreYhcafLHEH4F5P2aME,136944
de,2023-03-28,41,5CVZeK7bOC9QxYcZ9gJ5X2,134612
de,2023-03-28,42,2hFOXN8Eq2gXIGGMIdHdWJ,130483
de,2023-03-28,43,5qEGAHerczFt3HmL9lhh4j,130294
de,2023-03-28,44,0WtM2NBVQNNJLh6scP13H8,129818
de,2023-03-28,45,1Qrg8KqiBpW07V7PNxwwwL,129350
de,2023-03-28,46,7xaqxUl08zOg0YNUHokQpq,127141
de,2023-03-28,47,4Dvkj6JhhA12EX05fT7y2e,124302
de,2023-03-28,48,6AQbmUe0Qwf5PZnt4HmTXv,123980
de,2023-03-28,49,4i81SNeu64liIEAytWqIOK,120695
de,2023-03-28,50,3K00Ib1shkOEiAXU5pec6e,119345
de,2023-03-28,51,4HkRGYJYn1Y99uXpqTyOI6,118801
de,2023-03-28,52,13Hjp3sOQxtR0TV0jdaxpM,116774
