"name","essround","edition","proddate","cntry","idno","intagea","intgndr","vdcond","resclq","resrelq","resbab","resundq","preintf","prewhp","presd","preppil","preorel","prenrel","predk","prenap","prena","intlnga","intnum"
"ESS11inte02",11,"2.0","19.11.2024","GR",52315,30,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4150
"ESS11inte02",11,"2.0","19.11.2024","GR",52339,32,1,1,2,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",2605
"ESS11inte02",11,"2.0","19.11.2024","GR",52393,41,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3725
"ESS11inte02",11,"2.0","19.11.2024","GR",52449,60,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4211
"ESS11inte02",11,"2.0","19.11.2024","GR",52452,40,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2521
"ESS11inte02",11,"2.0","19.11.2024","GR",52468,46,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2781
"ESS11inte02",11,"2.0","19.11.2024","GR",52471,34,2,1,2,3,5,4,2,0,0,0,0,0,0,1,0,"GRE",3975
"ESS11inte02",11,"2.0","19.11.2024","GR",52472,47,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3299
"ESS11inte02",11,"2.0","19.11.2024","GR",52477,33,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2897
"ESS11inte02",11,"2.0","19.11.2024","GR",52484,33,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2897
"ESS11inte02",11,"2.0","19.11.2024","GR",52487,29,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4229
"ESS11inte02",11,"2.0","19.11.2024","GR",52501,29,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3576
"ESS11inte02",11,"2.0","19.11.2024","GR",52509,25,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",2707
"ESS11inte02",11,"2.0","19.11.2024","GR",52510,58,2,1,1,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",3524
"ESS11inte02",11,"2.0","19.11.2024","GR",52530,53,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2271
"ESS11inte02",11,"2.0","19.11.2024","GR",52532,44,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",3279
"ESS11inte02",11,"2.0","19.11.2024","GR",52534,39,2,1,4,4,5,4,1,0,0,1,0,0,0,0,0,"GRE",3183
"ESS11inte02",11,"2.0","19.11.2024","GR",52547,44,2,1,3,1,4,4,1,1,0,0,0,0,0,0,0,"GRE",3279
"ESS11inte02",11,"2.0","19.11.2024","GR",52576,44,2,2,3,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",3023
"ESS11inte02",11,"2.0","19.11.2024","GR",52578,38,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",4386
"ESS11inte02",11,"2.0","19.11.2024","GR",52600,44,1,1,1,1,5,5,1,1,1,0,0,0,0,0,0,"GRE",3635
"ESS11inte02",11,"2.0","19.11.2024","GR",52613,52,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3110
"ESS11inte02",11,"2.0","19.11.2024","GR",52616,38,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",4386
"ESS11inte02",11,"2.0","19.11.2024","GR",52619,55,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2926
"ESS11inte02",11,"2.0","19.11.2024","GR",52633,29,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3576
"ESS11inte02",11,"2.0","19.11.2024","GR",52649,44,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",2995
"ESS11inte02",11,"2.0","19.11.2024","GR",52654,53,1,1,3,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3928
"ESS11inte02",11,"2.0","19.11.2024","GR",52663,29,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,"GRE",3576
"ESS11inte02",11,"2.0","19.11.2024","GR",52681,46,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3040
"ESS11inte02",11,"2.0","19.11.2024","GR",52689,40,1,1,3,3,3,4,2,0,0,0,0,0,0,1,0,"GRE",3993
"ESS11inte02",11,"2.0","19.11.2024","GR",52712,49,2,1,3,4,4,5,2,0,0,0,0,0,0,1,0,"GRE",2163
"ESS11inte02",11,"2.0","19.11.2024","GR",52731,33,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2136
"ESS11inte02",11,"2.0","19.11.2024","GR",52738,44,1,1,1,1,5,5,1,0,1,0,0,0,0,0,0,"GRE",3635
"ESS11inte02",11,"2.0","19.11.2024","GR",52745,57,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,"GRE",3416
"ESS11inte02",11,"2.0","19.11.2024","GR",52746,38,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3185
"ESS11inte02",11,"2.0","19.11.2024","GR",52757,40,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,"GRE",4353
"ESS11inte02",11,"2.0","19.11.2024","GR",52762,52,1,1,4,4,4,5,2,0,0,0,0,0,0,1,0,"GRE",2138
"ESS11inte02",11,"2.0","19.11.2024","GR",52781,53,1,1,3,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3928
"ESS11inte02",11,"2.0","19.11.2024","GR",52796,54,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3475
"ESS11inte02",11,"2.0","19.11.2024","GR",52799,28,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4065
"ESS11inte02",11,"2.0","19.11.2024","GR",52833,49,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2327
"ESS11inte02",11,"2.0","19.11.2024","GR",52861,35,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3176
"ESS11inte02",11,"2.0","19.11.2024","GR",52863,41,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3091
"ESS11inte02",11,"2.0","19.11.2024","GR",52865,31,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2844
"ESS11inte02",11,"2.0","19.11.2024","GR",52880,30,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4150
"ESS11inte02",11,"2.0","19.11.2024","GR",52888,33,1,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",4206
"ESS11inte02",11,"2.0","19.11.2024","GR",52889,27,2,1,2,3,4,3,2,0,0,0,0,0,0,1,0,"GRE",3762
"ESS11inte02",11,"2.0","19.11.2024","GR",52891,38,1,1,1,1,5,4,2,0,0,0,0,0,0,1,0,"GRE",3185
"ESS11inte02",11,"2.0","19.11.2024","GR",52893,44,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2995
"ESS11inte02",11,"2.0","19.11.2024","GR",52897,36,2,1,3,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",2434
"ESS11inte02",11,"2.0","19.11.2024","GR",52907,42,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2677
"ESS11inte02",11,"2.0","19.11.2024","GR",52951,57,2,1,4,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2444
"ESS11inte02",11,"2.0","19.11.2024","GR",52962,52,1,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",2138
"ESS11inte02",11,"2.0","19.11.2024","GR",52964,49,2,1,2,3,3,5,2,0,0,0,0,0,0,1,0,"GRE",4383
"ESS11inte02",11,"2.0","19.11.2024","GR",52975,58,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4153
"ESS11inte02",11,"2.0","19.11.2024","GR",52991,45,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2759
"ESS11inte02",11,"2.0","19.11.2024","GR",52994,51,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2292
"ESS11inte02",11,"2.0","19.11.2024","GR",53016,41,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,"GRE",3164
"ESS11inte02",11,"2.0","19.11.2024","GR",53029,35,2,1,3,2,4,5,1,1,0,0,0,0,0,0,0,"GRE",2766
"ESS11inte02",11,"2.0","19.11.2024","GR",53038,57,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3103
"ESS11inte02",11,"2.0","19.11.2024","GR",53041,39,1,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3358
"ESS11inte02",11,"2.0","19.11.2024","GR",53049,44,1,1,1,1,5,5,1,1,0,0,0,0,0,0,0,"GRE",3635
"ESS11inte02",11,"2.0","19.11.2024","GR",53062,29,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4185
"ESS11inte02",11,"2.0","19.11.2024","GR",53067,25,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2614
"ESS11inte02",11,"2.0","19.11.2024","GR",53079,26,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",3936
"ESS11inte02",11,"2.0","19.11.2024","GR",53091,33,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3831
"ESS11inte02",11,"2.0","19.11.2024","GR",53100,57,2,1,3,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2415
"ESS11inte02",11,"2.0","19.11.2024","GR",53111,57,2,1,4,1,5,4,2,0,0,0,0,0,0,1,0,"GRE",2444
"ESS11inte02",11,"2.0","19.11.2024","GR",53145,55,1,1,2,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3557
"ESS11inte02",11,"2.0","19.11.2024","GR",53154,26,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3936
"ESS11inte02",11,"2.0","19.11.2024","GR",53158,58,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4153
"ESS11inte02",11,"2.0","19.11.2024","GR",53168,54,1,1,2,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",2151
"ESS11inte02",11,"2.0","19.11.2024","GR",53171,49,2,1,2,5,5,5,2,0,0,0,0,0,0,1,0,"GRE",2163
"ESS11inte02",11,"2.0","19.11.2024","GR",53193,50,1,1,5,5,4,4,1,1,0,0,0,0,0,0,0,"GRE",2453
"ESS11inte02",11,"2.0","19.11.2024","GR",53236,33,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2378
"ESS11inte02",11,"2.0","19.11.2024","GR",53252,48,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3504
"ESS11inte02",11,"2.0","19.11.2024","GR",53265,46,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",2781
"ESS11inte02",11,"2.0","19.11.2024","GR",53278,55,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4326
"ESS11inte02",11,"2.0","19.11.2024","GR",53305,30,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4150
"ESS11inte02",11,"2.0","19.11.2024","GR",53315,36,2,1,2,2,4,4,1,1,0,0,0,0,0,0,0,"GRE",2434
"ESS11inte02",11,"2.0","19.11.2024","GR",53337,31,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3976
"ESS11inte02",11,"2.0","19.11.2024","GR",53373,63,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2346
"ESS11inte02",11,"2.0","19.11.2024","GR",53377,57,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3217
"ESS11inte02",11,"2.0","19.11.2024","GR",53390,41,2,1,2,2,3,4,2,0,0,0,0,0,0,1,0,"GRE",2689
"ESS11inte02",11,"2.0","19.11.2024","GR",53391,32,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2605
"ESS11inte02",11,"2.0","19.11.2024","GR",53420,33,2,1,3,3,4,3,2,0,0,0,0,0,0,1,0,"GRE",3831
"ESS11inte02",11,"2.0","19.11.2024","GR",53421,36,1,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2581
"ESS11inte02",11,"2.0","19.11.2024","GR",53425,29,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3576
"ESS11inte02",11,"2.0","19.11.2024","GR",53428,49,2,1,1,1,4,4,1,1,0,0,0,0,0,0,0,"GRE",4383
"ESS11inte02",11,"2.0","19.11.2024","GR",53440,49,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2327
"ESS11inte02",11,"2.0","19.11.2024","GR",53455,39,1,1,2,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",3358
"ESS11inte02",11,"2.0","19.11.2024","GR",53458,33,1,1,4,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",4206
"ESS11inte02",11,"2.0","19.11.2024","GR",53466,39,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2547
"ESS11inte02",11,"2.0","19.11.2024","GR",53472,44,2,2,3,1,4,5,2,0,0,0,0,0,0,1,0,"GRE",3023
"ESS11inte02",11,"2.0","19.11.2024","GR",53488,58,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4153
"ESS11inte02",11,"2.0","19.11.2024","GR",53499,25,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2614
"ESS11inte02",11,"2.0","19.11.2024","GR",53526,48,2,1,2,4,4,5,2,0,0,0,0,0,0,1,0,"GRE",3405
"ESS11inte02",11,"2.0","19.11.2024","GR",53535,29,2,1,1,1,5,5,1,0,1,0,0,0,0,0,0,"GRE",2779
"ESS11inte02",11,"2.0","19.11.2024","GR",53551,48,2,1,3,2,5,4,2,0,0,0,0,0,0,1,0,"GRE",3405
"ESS11inte02",11,"2.0","19.11.2024","GR",53564,33,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2136
"ESS11inte02",11,"2.0","19.11.2024","GR",53580,55,1,1,3,2,5,4,2,0,0,0,0,0,0,1,0,"GRE",4326
"ESS11inte02",11,"2.0","19.11.2024","GR",53599,49,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3057
"ESS11inte02",11,"2.0","19.11.2024","GR",53608,25,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,"GRE",3461
"ESS11inte02",11,"2.0","19.11.2024","GR",53640,54,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3475
"ESS11inte02",11,"2.0","19.11.2024","GR",53647,36,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3977
"ESS11inte02",11,"2.0","19.11.2024","GR",53677,30,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2243
"ESS11inte02",11,"2.0","19.11.2024","GR",53687,53,1,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2728
"ESS11inte02",11,"2.0","19.11.2024","GR",53694,55,2,1,3,3,5,5,2,0,0,0,0,0,0,1,0,"GRE",3753
"ESS11inte02",11,"2.0","19.11.2024","GR",53705,29,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4229
"ESS11inte02",11,"2.0","19.11.2024","GR",53717,27,2,1,1,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2924
"ESS11inte02",11,"2.0","19.11.2024","GR",53718,49,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3419
"ESS11inte02",11,"2.0","19.11.2024","GR",53729,48,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",3504
"ESS11inte02",11,"2.0","19.11.2024","GR",53798,26,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3936
"ESS11inte02",11,"2.0","19.11.2024","GR",53815,30,2,1,3,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2243
"ESS11inte02",11,"2.0","19.11.2024","GR",53821,44,1,1,1,1,5,5,1,1,1,0,0,0,0,0,0,"GRE",3635
"ESS11inte02",11,"2.0","19.11.2024","GR",53822,54,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3475
"ESS11inte02",11,"2.0","19.11.2024","GR",53824,35,2,1,5,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2766
"ESS11inte02",11,"2.0","19.11.2024","GR",53834,38,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",4386
"ESS11inte02",11,"2.0","19.11.2024","GR",53864,45,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2759
"ESS11inte02",11,"2.0","19.11.2024","GR",53877,40,1,1,3,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3993
"ESS11inte02",11,"2.0","19.11.2024","GR",53892,30,1,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2214
"ESS11inte02",11,"2.0","19.11.2024","GR",53909,32,1,1,3,3,3,4,1,1,0,0,0,0,0,0,0,"GRE",2565
"ESS11inte02",11,"2.0","19.11.2024","GR",53922,45,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2759
"ESS11inte02",11,"2.0","19.11.2024","GR",53933,43,2,1,2,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",2120
"ESS11inte02",11,"2.0","19.11.2024","GR",53953,37,1,1,1,1,5,5,1,1,1,0,0,0,0,0,0,"GRE",3497
"ESS11inte02",11,"2.0","19.11.2024","GR",53977,41,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3091
"ESS11inte02",11,"2.0","19.11.2024","GR",53986,41,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",3164
"ESS11inte02",11,"2.0","19.11.2024","GR",54004,45,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2759
"ESS11inte02",11,"2.0","19.11.2024","GR",54008,29,2,1,3,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3337
"ESS11inte02",11,"2.0","19.11.2024","GR",54010,47,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3327
"ESS11inte02",11,"2.0","19.11.2024","GR",54014,50,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2687
"ESS11inte02",11,"2.0","19.11.2024","GR",54024,63,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2903
"ESS11inte02",11,"2.0","19.11.2024","GR",54029,25,2,1,1,1,5,5,1,1,0,0,0,0,0,0,0,"GRE",2332
"ESS11inte02",11,"2.0","19.11.2024","GR",54030,32,2,1,2,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3884
"ESS11inte02",11,"2.0","19.11.2024","GR",54035,63,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2903
"ESS11inte02",11,"2.0","19.11.2024","GR",54050,60,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3463
"ESS11inte02",11,"2.0","19.11.2024","GR",54054,53,1,1,3,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3928
"ESS11inte02",11,"2.0","19.11.2024","GR",54081,53,1,1,3,2,4,5,1,0,1,0,0,0,0,0,0,"GRE",3928
"ESS11inte02",11,"2.0","19.11.2024","GR",54107,42,2,1,2,3,3,4,1,1,1,0,0,0,0,0,0,"GRE",3673
"ESS11inte02",11,"2.0","19.11.2024","GR",54123,29,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4229
"ESS11inte02",11,"2.0","19.11.2024","GR",54136,29,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2779
"ESS11inte02",11,"2.0","19.11.2024","GR",54171,43,2,1,4,1,4,4,1,1,0,0,0,0,0,0,0,"GRE",2120
"ESS11inte02",11,"2.0","19.11.2024","GR",54175,52,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3110
"ESS11inte02",11,"2.0","19.11.2024","GR",54191,26,1,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2431
"ESS11inte02",11,"2.0","19.11.2024","GR",54201,55,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3753
"ESS11inte02",11,"2.0","19.11.2024","GR",54206,27,1,1,3,3,4,4,1,0,0,0,0,1,0,0,0,"GRE",4306
"ESS11inte02",11,"2.0","19.11.2024","GR",54211,64,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3230
"ESS11inte02",11,"2.0","19.11.2024","GR",54228,28,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4065
"ESS11inte02",11,"2.0","19.11.2024","GR",54241,44,2,1,1,5,5,5,2,0,0,0,0,0,0,1,0,"GRE",3017
"ESS11inte02",11,"2.0","19.11.2024","GR",54250,38,2,1,3,4,5,5,2,0,0,0,0,0,0,1,0,"GRE",4386
"ESS11inte02",11,"2.0","19.11.2024","GR",54257,28,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",4065
"ESS11inte02",11,"2.0","19.11.2024","GR",54278,42,2,1,3,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3673
"ESS11inte02",11,"2.0","19.11.2024","GR",54308,30,1,1,2,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",2214
"ESS11inte02",11,"2.0","19.11.2024","GR",54379,33,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2136
"ESS11inte02",11,"2.0","19.11.2024","GR",54390,54,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3475
"ESS11inte02",11,"2.0","19.11.2024","GR",54399,49,2,1,2,1,5,4,2,0,0,0,0,0,0,1,0,"GRE",4383
"ESS11inte02",11,"2.0","19.11.2024","GR",54429,55,2,1,1,1,5,5,1,0,1,0,0,0,0,0,0,"GRE",2926
"ESS11inte02",11,"2.0","19.11.2024","GR",54458,48,2,1,2,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",3333
"ESS11inte02",11,"2.0","19.11.2024","GR",54479,42,2,1,3,3,4,4,1,0,0,1,0,0,0,0,0,"GRE",3673
"ESS11inte02",11,"2.0","19.11.2024","GR",54485,25,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3461
"ESS11inte02",11,"2.0","19.11.2024","GR",54490,30,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2243
"ESS11inte02",11,"2.0","19.11.2024","GR",54497,30,2,2,3,2,3,5,2,0,0,0,0,0,0,1,0,"GRE",3640
"ESS11inte02",11,"2.0","19.11.2024","GR",54499,53,1,1,2,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",2728
"ESS11inte02",11,"2.0","19.11.2024","GR",54550,50,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3598
"ESS11inte02",11,"2.0","19.11.2024","GR",54557,39,2,1,3,3,5,5,2,0,0,0,0,0,0,1,0,"GRE",3949
"ESS11inte02",11,"2.0","19.11.2024","GR",54575,58,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3524
"ESS11inte02",11,"2.0","19.11.2024","GR",54588,36,2,1,2,2,5,4,2,0,0,0,0,0,0,1,0,"GRE",3977
"ESS11inte02",11,"2.0","19.11.2024","GR",54600,27,2,1,2,5,5,4,2,0,0,0,0,0,0,1,0,"GRE",3762
"ESS11inte02",11,"2.0","19.11.2024","GR",54604,36,2,1,2,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",3977
"ESS11inte02",11,"2.0","19.11.2024","GR",54617,54,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3317
"ESS11inte02",11,"2.0","19.11.2024","GR",54621,47,2,1,3,2,2,4,2,0,0,0,0,0,0,1,0,"GRE",3543
"ESS11inte02",11,"2.0","19.11.2024","GR",54626,47,2,1,4,3,4,4,2,0,0,0,0,0,0,1,0,"GRE",3327
"ESS11inte02",11,"2.0","19.11.2024","GR",54687,40,1,1,4,3,4,5,2,0,0,0,0,0,0,1,0,"GRE",3993
"ESS11inte02",11,"2.0","19.11.2024","GR",54691,30,2,1,1,1,1,5,2,0,0,0,0,0,0,1,0,"GRE",2405
"ESS11inte02",11,"2.0","19.11.2024","GR",54697,25,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2332
"ESS11inte02",11,"2.0","19.11.2024","GR",54698,27,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3762
"ESS11inte02",11,"2.0","19.11.2024","GR",54721,25,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",2707
"ESS11inte02",11,"2.0","19.11.2024","GR",54730,51,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2292
"ESS11inte02",11,"2.0","19.11.2024","GR",54739,29,2,1,2,3,5,5,2,0,0,0,0,0,0,1,0,"GRE",4043
"ESS11inte02",11,"2.0","19.11.2024","GR",54788,32,2,1,1,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3884
"ESS11inte02",11,"2.0","19.11.2024","GR",54796,27,2,1,2,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3762
"ESS11inte02",11,"2.0","19.11.2024","GR",54801,31,2,1,3,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",2844
"ESS11inte02",11,"2.0","19.11.2024","GR",54809,36,2,1,3,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",3977
"ESS11inte02",11,"2.0","19.11.2024","GR",54834,32,2,1,2,1,4,5,2,0,0,0,0,0,0,1,0,"GRE",3884
"ESS11inte02",11,"2.0","19.11.2024","GR",54857,30,2,1,3,4,3,5,2,0,0,0,0,0,0,1,0,"GRE",2243
"ESS11inte02",11,"2.0","19.11.2024","GR",54871,29,2,1,3,3,5,5,2,0,0,0,0,0,0,1,0,"GRE",4043
"ESS11inte02",11,"2.0","19.11.2024","GR",54886,49,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3057
"ESS11inte02",11,"2.0","19.11.2024","GR",54905,46,2,2,3,1,4,4,2,0,0,0,0,0,0,1,0,"GRE",2781
"ESS11inte02",11,"2.0","19.11.2024","GR",54906,32,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2565
"ESS11inte02",11,"2.0","19.11.2024","GR",54907,27,1,2,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",4306
"ESS11inte02",11,"2.0","19.11.2024","GR",54930,48,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3405
"ESS11inte02",11,"2.0","19.11.2024","GR",54931,38,1,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3185
"ESS11inte02",11,"2.0","19.11.2024","GR",54943,41,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",3036
"ESS11inte02",11,"2.0","19.11.2024","GR",54958,41,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",2689
"ESS11inte02",11,"2.0","19.11.2024","GR",54963,39,2,1,4,3,4,4,1,0,0,0,0,1,0,0,0,"GRE",3183
"ESS11inte02",11,"2.0","19.11.2024","GR",55001,34,2,1,2,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",3975
"ESS11inte02",11,"2.0","19.11.2024","GR",55007,56,2,1,3,2,4,4,2,0,0,0,0,0,0,1,0,"GRE",4191
"ESS11inte02",11,"2.0","19.11.2024","GR",55020,30,2,1,3,3,4,3,2,0,0,0,0,0,0,1,0,"GRE",2243
"ESS11inte02",11,"2.0","19.11.2024","GR",55028,25,2,1,2,2,5,5,2,0,0,0,0,0,0,1,0,"GRE",3461
"ESS11inte02",11,"2.0","19.11.2024","GR",55040,31,2,1,1,1,5,5,2,0,0,0,0,0,0,1,0,"GRE",2844
"ESS11inte02",11,"2.0","19.11.2024","GR",55046,27,2,1,3,2,4,5,2,0,0,0,0,0,0,1,0,"GRE",3762
